monkey,lead,t_start,t_end,n_nmean,n_nmedian,n_nmode,n_nvariance,n_nskew,n_nkurt,n_niqr,sdnn,rmssd,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,samp_en,ap_en
15,Vx,320,440,462.78859,453.33333,430,1.0973583,1.0638997,3.2382951,46.666667,33.126399,14.085244,0.01953125,257,0.99025413,5,663.62675,1661.7514,109.42534,29.289112,3.74,2464.0926,5,-1.7063492,0.82364341,0.58005971,0.58200434
15,Vx,330,450,454.59288,446.66667,430,0.7609873,1.1291487,3.6831525,33.333333,27.585998,11.649778,0.0076628352,262,0.99102474,5,469.0209,1067.6276,152.60434,39.347594,3.88,1728.6005,5,-1.7901235,0.93992248,0.55075371,0.57698778
15,Vx,340,460,448.08458,440,430,0.50393289,0.96170234,2.9887483,30,22.44845,9.6807122,0,268,0.99410089,5,319.16991,764.85164,89.648199,12.143537,7.38,1185.8133,5,-1.6465863,0.99616858,0.54842723,0.61746095
15,Vx,350,470,443.18519,436.66667,430,0.33198954,1.1435013,3.9761082,23.333333,18.220580000000002,9.3001712,0,270,0.9944802,5,185.41251,509.52864,56.29753,10.295276,5.47,761.53395,5,-1.5740741,0.96743295,1.3924993,0.70075266
15,Vx,360,480,438.92944,435,430,0.20926891,1.0111165,3.7814925,23.333333,14.46613,7.4998304,0,274,0.99421754,5,110.27387,279.62623,71.629359,14.116928,5.07,475.64639,5,-1.5345528,1.0648148,1.3152683,0.76924731
15,Vx,370,490,435.81818,433.33333,430,0.14201873,0.78483778,2.9009346,16.666667,11.917161,7.5883549,0,275,0.99578544,5,65.393285,202.92361,38.490957,6.3125067,6.1,313.12036,5,-1.4257028,1.037037,1.3725785,0.8542316
15,Vx,380,500,433.50181,430,430,0.1193757,1.0800196,4.1628062,13.333333,10.925919,8.2410348,0,277,0.99609408,5,44.35459,155.14202,38.584943,6.1825234,6.24,244.26408,5,-1.3039216,0.94827586,1.418361,0.90884776
15,Vx,390,510,432.33454,430,430,0.082533412,0.84185179,4.4222113,10,9.0847902,8.0232151,0,277,0.99671137,5,8.5635093,72.042437,58.168155,8.4643557,6.87,147.23846,5,-1.2403101,1,1.4357641,0.96806112
15,Vx,400,520,432.05036,430,430,0.066418634,0.17885955,2.2947815,10,8.1497628,7.7568339,0,278,0.99671137,5,0.69379601,77.055235,30.66449,5.0284761,6.1,113.442,5,-1.0823755,1.0235507,1.4516488,0.99572407
15,Vx,410,530,432.14628,430,430,0.068100465,0.18003296,2.2430921,10,8.2523006,7.7568339,0,278,0.99640272,5,5.0915729,79.696962,30.783944,4.427178,6.95,119.99966,5,-1.0416667,0.93297101,1.4757776,0.99849992
15,Vx,420,540,431.39089,430,430,0.066088934,0.36084231,2.4097784,10,8.1295101,7.5151939,0,278,0.99642401,5,5.9820212,77.195726,30.164596,4.9700903,6.07,118.31243,5,-1.0218254,0.89347079,1.4488865,1.0036365
15,Vx,430,550,431.31894,430,430,0.069974923,0.32174377,2.2740221,10,8.3651015,7.6553309,0,278,0.99611537000000006,5,5.9273478,80.37589,34.486717,4.8572972,7.1,125.64725,5,-1.0077519,0.84183673,1.4802806,0.9994459
15,Vx,440,560,431.05137,430,426.66667,0.074590077,0.29820309,2.1671456,13.333333,8.6365547,7.7273689,0,279,0.99496594,5,2.3708867,83.998296,41.95788,5.2579679,7.98,133.58503,5,-1.0077519,0.94884488,1.4836579,0.98361551
15,Vx,450,570,430.58753,430,426.66667,0.082164593,0.24969566,2.1212843,13.333333,9.0644687,7.7153532,0,278,0.98827403,5,0.38638006,102.63564,43.113538,4.890212,8.82,151.02577,5,-0.98901099,0.75833333,1.6542604,0.99594133
15,Vx,460,580,430.6303,430,426.66667,0.082569638,0.22833036,2.1278435,13.333333,9.0867837,7.8251368,0,275,0.98887003,5,3.3113167,105.26325,37.57046,5.5105891,6.82,151.65562,5,-0.93406593,0.84183673,1.6603808,1.0057051
15,Vx,470,590,429.72222,426.66667,423.33333,0.08303367,0.35610113,2.1963716,13.333333,9.1122813,7.7407488,0,276,0.98858267,5,6.8269867,112.24614,32.291103,4.1096161,7.86,155.47385,5,-0.86174242,0.80929487,1.6846226,1.0257955
15,Vx,480,600,428.94928,426.66667,420,0.089518226,0.38245656,2.0975893,16.666667,9.4614072,7.0782067,0,276,0.98860396,5,18.86648,129.49594,29.448745,3.5777785,8.23,181.38894,5,-0.80615942,0.75242718,1.6161986,1.0223748
15,Vx,490,610,428.07461,426.66667,420,0.095957376,0.47164596,2.1144591,16.666667,9.7957836,6.436235,0,277,0.9889126,5,34.973598,144.48179,28.683732,2.9031853,9.88,211.04231,5,-0.84249084,0.70261438,1.5069968,0.99650005
15,Vx,500,620,427.08785,423.33333,420,0.10694757,0.49731528,2.1167513,16.666667,10.341546,5.3688431,0,277,0.98833789,5,60.285359,164.79605,28.290082,2.9986756,9.43,256.37017,5,-0.92592593,0.7038835,1.4749219,0.9952345
15,Vx,510,630,424.75508,423.33333,416.66667,0.10152853,0.62191061,2.5259008,13.333333,10.076136,5.3345322,0,279,0.98718846,5,58.030665,149.10469,28.064908,5.0660541,5.54,240.26632,5,-0.8423913,0.69444444,1.5052606,1.0088407
15,Vx,520,640,422.47619,420,420,0.075965182,0.60141617,2.789749,10,8.7158007,5.4724974,0,280,0.98720975,5,35.463106,95.151922,37.072179,4.7133748,7.87,172.40058,5,-0.81560284,0.75980392,1.4931308,1.0388191
15,Vx,530,650,423.40502,420,420,0.15491091,2.836878,15.658524,10,12.446321,7.2331283,0,279,0.98751839,5,0.79478951,184.81211,84.664651,29.025527,2.92,299.29707,5,-0.83333333,0.8251634,1.5006812,0.99914643
15,Vx,540,660,427.59326,420,416.66667,0.44434765,2.3950109,8.6765798,13.333333,21.079555,11.34654,0.0036231884,277,0.98713908,5,46.37547,746.69231,72.256461,18.680392,3.87,884.00464,5,-0.9375,1.031746,1.4609387,0.88714449
15,Vx,550,670,431.25304,420,416.66667,0.66879451,1.7930684,5.1787648,13.333333,25.861062,14.136379,0.0073260073,274,0.98539525,5,171.08204,1122.3206,72.682871,16.679828,4.36,1382.7654,5,-1.7635659,2.0833333,0.47712548,0.50971142
15,Vx,560,680,433.69093,420,416.66667,0.79782035,1.4690719,3.87986,26.666667,28.245714,15.346427,0.0076923077,261,NA,5,267.69743,1321.1925,80.908125,21.91472,3.69,1691.7128,5,-2.3115079,2.6388889,0.4840094,0.53343757
16,aVF,0,120,425.68209,426.66667,423.33333,0.033511269,0.23399043,2.3458359,10,5.7888919,4.7098344,0,281,0.98995697,5,10.436166,51.792842,4.5172284,1.6785544,2.69,68.424791,5,-0.57291667,0.52083333,1.2323078,1.0354237
16,aVF,10,130,425.94563,426.66667,423.33333,0.031229931,0.21666983,2.4902237,6.6666667,5.5883747,4.8259546,0,282,0.99024433,5,4.0480434,49.158697,3.9366204,1.6115559,2.44,58.754917,5,-0.63541667,0.48076923,1.2403707,1.0404968
16,aVF,20,140,425.47281,426.66667,423.33333,0.03625252,0.14702833,2.3359686,10,6.0210066,4.7307914,0,282,0.98966962,5,0.42360314,63.321794,3.9900478,1.8875818,2.11,69.623026,5,-0.6504065,0.44070513,1.2354849,1.0311014
16,aVF,30,150,424.95878,423.33333,423.33333,0.039901762,0.2180377,2.1701305,10,6.3167841,4.6847,0,283,0.98938226,5,0.68391401,73.203346,3.455033,1.5657748,2.21,78.908068,5,-0.61764706,0.4368932,1.1689984,1.0024289
16,aVF,40,160,424.51119,423.33333,416.66667,0.044391817,0.22827731,2.0270588,10,6.6627184,4.5177175,0,283,0.98880755,5,4.9319708,81.83539,4.3928482,1.5124426,2.9,92.672651,5,-0.65261044,0.45307443,1.0781665,0.94782617
16,aVF,50,170,424.3934,423.33333,416.66667,0.045759578,0.22649221,1.9832878,13.333333,6.7645826,4.4296444,0,283,0.9890949,5,15.760696,80.368452,3.6586314,1.6143378,2.27,101.40212,5,-0.75,0.49166667,1.0281825,0.94458931
16,aVF,60,180,424.05183,423.33333,416.66667,0.047905894,0.2991654,1.927272,13.333333,6.9214084,4.1825937,0,283,0.97713964,5,25.420171,81.868859,3.4962105,1.5916046,2.2,112.37684,5,-0.85470085,0.47854785,0.98415784,0.92772223
16,aVF,70,190,423.63184,423.33333,416.66667,0.069490252,-0.65035405,13.949243,13.333333,8.3360813,8.9712167,0.011235955,268,0.92984681,5,27.562577,85.703543,3.038378,2.9728123,1.02,119.27731,5,-0.85648148,0.45289855,0.9581803,0.89153665
16,aVF,80,200,422.08805,420,416.66667,0.072980433,-0.37644558,12.577204,10,8.5428586,8.9940122,0.011363636,265,0.88646469,5,29.58876,80.089961,14.813074,4.2605422,3.48,128.75234,5,-0.85680751,0.47101449,0.96897114,0.88160089
16,aVF,90,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,100,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,110,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,120,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,130,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,140,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,150,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,160,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,170,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
16,aVF,180,300,415.28607,416.66667,416.66667,0.088016068,0.33897054,8.9701004,10,9.3816879,9.4236755,0.011235955,268,0.88111086,5,0.14120623,133.98363,8.0474392,5.3636092,1.5,147.53588,5,-0.66666667,0.64516129,1.0077966,0.84651207
16,aVF,190,310,415.15258,416.66667,416.66667,0.063934234,0.58128774,3.6908359,10,7.9958885,4.9098668,0,284,0.92725426,5,0.19946847,125.82702,7.5394761,1.8867256,4,135.45269,5,-0.65602837,0.6127451,1.0407749,0.8902768
16,aVF,200,320,415.09804,413.33333,416.66667,0.063117284,0.59853015,3.7417788,10,7.9446387,5.0077101,0,289,0.97129624,5,0.11978635,121.25587,9.2660425,2.0524593,4.51,132.69416,5,-0.6754386,0.58006536,1.0820491,0.91712377
16,aVF,210,330,414.9481,413.33333,416.66667,0.063355707,0.63163964,3.7643796,10,7.9596298,5.0230948,0,289,0.98401902,5,0.91763932,119.45474,11.246806,1.8589287,6.05,133.47811,5,-0.6884058,0.44811321,1.0829705,0.92189359
16,aVF,220,340,413.6092,413.33333,416.66667,0.039139323,0.012104393,3.0989543,6.6666667,6.2561428,4.9643094,0,290,0.9888685,5,0.73395664,61.389224,11.847965,2.6636294,4.45,76.634775,5,-0.59782609,0.54281346,1.0576911,0.94913995
16,aVF,230,350,412.8046,413.33333,416.66667,0.031707168,-0.27208248,2.5375178,6.6666667,5.6309119,4.9215296,0,290,0.98829378,5,1.971185,54.146248,3.3671193,1.4156393,2.38,60.900191,5,-0.51630435,0.52083333,1.0584007,0.97549161
16,aVF,240,360,413.26437,413.33333,416.66667,0.025139403,-0.031992788,2.4348268,6.6666667,5.0139209,4.8189042,0,290,0.98660796,5,0.37467783,40.231752,2.0179645,1.5869321,1.27,44.211326,5,-0.54029304,0.4751462,1.0830204,1.0091188
16,aVF,250,370,413.51724,413.33333,416.66667,0.022880325,0.022813684,2.4113155,6.6666667,4.7833382,5.0980392,0,290,0.98488245,5,4.0324601,31.231587,2.281388,1.304123,1.75,38.849558,5,-0.60606061,0.43859649,1.0970298,1.0374074
16,aVF,260,380,413.63218,413.33333,413.33333,0.021363666,0.081041651,2.4953363,6.6666667,4.6220846,4.9759128,0,290,0.98681856,5,8.4167784,27.941746,0.87763751,1.0949239,0.8,38.331086,5,-0.59259259,0.38690476,1.0821741,1.0185326
16,aVF,270,390,413.32184,413.33333,413.33333,0.020491986,0.18892475,2.6039537,6.6666667,4.5268075,4.9097977,0,290,0.98681856,5,7.699221,26.289971,1.1936434,1.1484262,1.04,36.331261,5,-0.58988764,0.38690476,1.0786018,1.0141526
16,aVF,280,400,412.55441,413.33333,413.33333,0.018471646,0.26700298,2.7819812,6.6666667,4.2978653,4.7665823,0,291,0.98768062,5,5.7288462000000004,21.170321,3.1894526,1.3122821,2.43,31.400902,5,-0.56179775,0.38348083,1.1294657,1.0561254
16,aVF,290,410,411.86073,413.33333,413.33333,0.014891572,0.22424225,2.929017,3.3333333,3.85896,4.7823974,0,292,0.98768062,5,2.6507045,12.765,4.3712928,1.2969142,3.37,21.083912,5,-0.59659091,0.38793103,1.1435033,1.0822
16,aVF,300,420,410.75342,410,413.33333,0.014092485,-0.29314523,2.8468233,6.6666667,3.7539959,4.8340146,0,292,0.98739327,5,2.2323547,9.5331238,5.8888677,1.160515,5.07,18.814861,5,-0.57407407,0.39511494,1.1472185,1.0821417
16,aVF,310,430,410.07964,410,410,0.014034732,-0.29345948,2.7554673,6.6666667,3.7462958,4.8806143,0,293,0.98796798,5,1.9403458,11.625257,3.8779041,0.94066908,4.12,18.384176,5,-0.53977273,0.32327586,1.1304539,1.0858614
16,aVF,320,440,410.37671,410,410,0.016925183,0.037153879,3.0788968,6.6666667,4.1140228,4.9818303,0,292,0.98796798,5,0.21709812,17.894698000000002,4.2813133,1.3795619,3.1,23.772671,5,-0.52681992,0.34482759,1.1304647,1.0517708
16,aVF,330,450,411.14155,410,410,0.024961948,0.44633547,3.2205526,6.6666667,4.9961934,4.8772641,0,292,0.98825534,5,1.0023547,36.495505,4.9863542,1.4560219,3.42,43.940236,5,-0.44061303,0.38461538,1.1061044,0.99008948
16,aVF,340,460,411.90149,410,410,0.035222446,0.59654596,2.8965389,6.6666667,5.9348501,4.885666,0,291,0.9865312,5,7.2488663,57.436057,5.6623997,1.6277552,3.48,71.975078,5,-0.35326087,0.3874269,1.0681613,0.94620773
16,aVF,350,470,413.18442,410,410,0.049747864,0.54655964,2.4737131,13.333333,7.0532166,4.8620826,0,291,0.98597564,5,17.705566,86.681581,5.7491313,1.6982934,3.39,111.83457,5,-0.29891304,0.39434524,1.0782688,0.91266816
16,aVF,360,480,414.62514,413.33333,413.33333,0.062059998,0.34649528,2.0900595,13.333333,7.8778168,4.984544,0,289,0.98823618,5,28.097898,110.07591,6.144057,1.7022544,3.61,146.02012,5,-0.33143939,0.4204893,1.0599221,0.89775647
16,aVF,370,490,416.18224,413.33333,410,0.070983649,0.15359702,1.8511221,13.333333,8.4251795,4.6189692,0,289,0.99082375,5,38.042678,128.2602,6.4618483,1.9169363,3.37,174.68166,5,-0.29962547,0.40498442,1.0380743,0.88650441
16,aVF,380,500,417.56098,420,426.66667,0.077791044,-0.1108325,1.7349977,16.666667,8.8199231,4.6476469,0,287,0.99022852,5,46.215886,143.03954,4.109021,1.6155315,2.54,194.97998,5,-0.29962547,0.43269231,1.0444656,0.88400275
16,aVF,390,510,418.82284,421.66667,426.66667,0.0821572,-0.36673288,1.7982576,16.666667,9.0640609,4.7057677,0,286,0.98901752,5,51.765575,147.38779,7.1402364,1.6557051,4.31,207.94931,5,-0.2962963,0.38333333000000003,1.0492145,0.88232776
16,aVF,400,520,420.4662,423.33333,426.66667,0.081185403,-0.64824155,2.1791745,13.333333,9.0102943,4.812265,0,286,0.98394773,5,50.179382,150.25273,2.3394907,1.6868085,1.39,204.45841,5,-0.30898876,0.43771044,1.0827399,0.89993199
16,aVF,410,530,421.78404,423.33333,426.66667,0.089542516,-0.41334715,6.1038658,10,9.4626907,8.1481184,0.0035335689,284,0.98306513,5,40.505839,137.2491,5.0355936,4.3837043,1.15,187.17424,5,-0.33524904,0.49122807,1.1102511,0.92239391
16,aVF,420,540,422.45305,423.33333,426.66667,0.071817576,-0.21984598,8.1324129,10,8.4745251,8.0876626,0.0035335689,284,0.98335249,5,8.6569464,100.61447,13.326968,5.5004513,2.42,128.09883,5,-0.67829457,0.56140351,1.1032322,0.92427268
16,aVF,430,550,423.53357,423.33333,426.66667,0.061307281,-0.63463845,15.686662,6.6666667,7.8298966,9.8771014,0.0070921986,283,0.98363985,5,0.26871847,62.44129,5.9941655,5.4560636,1.1,74.160238,5,-0.80357143,0.47368421,1.1099164,0.96680628
16,aVF,440,560,424.8227,426.66667,426.66667,0.062068095,-0.70454691,15.966398,6.6666667,7.8783307,9.8966586,0.0071174377,282,0.98359728,5,0.078761906,60.405947,8.1547321,5.7294162,1.42,74.368857,5,-0.88353414,0.56122449,1.1373579,0.96296211
16,aVF,450,570,425.67376,426.66667,426.66667,0.063304813,-0.91276849,15.725041,6.6666667,7.9564322,9.9305616,0.0071174377,282,0.9841507,5,0.016954522,66.992936,4.8757023,5.4307229,0.9,77.316316,5,-0.92479675,0.69444444,1.1879059,0.97529974
16,aVF,460,580,426.13475,426.66667,426.66667,0.064049788,-1.038698,15.598527,6.6666667,8.0031112,10.001977,0.0071174377,282,0.98587484,5,0.044529127,67.234511,5.9066243,5.4556145,1.08,78.641279,5,-0.86206897,0.60897436,1.2139176,1.0053669
16,aVF,470,590,425.16667,426.66667,426.66667,0.078267622,-0.82803177,10.875672,6.6666667,8.846899,10.089208,0.0071684588,280,0.97453476000000006,5,2.181265,82.76721,15.318869,10.500887,1.46,110.76823,5,-0.88293651,0.59748428,1.2132267,0.95275601
16,aVF,480,600,423.40426,426.66667,426.66667,0.10438404,-0.58097163,6.6057327,13.333333,10.216851,10.074848,0.0071174377,282,0.9742474,5,12.107481,147.55228,12.128918,7.7710415,1.56,179.55972,5,-0.98659004,0.52959502,1.2293238,0.91527928
16,aVF,490,610,422.28132,423.33333,413.33333,0.10845834,-0.31669097,5.9947946,16.666667,10.414333,10.098369,0.0071174377,282,0.97367269,5,15.263389,160.32645,7.1990977,7.1258983,1.01,189.91483,5,-0.91575092,0.54783951,1.2871198,0.92142108
16,aVF,500,620,421.89635,423.33333,413.33333,0.1067536,-0.22583901,6.1169348,16.666667,10.332163,10.191237,0.0070921986,283,0.97424664,5,9.6558737,156.63252,8.565629,7.0255305,1.22,181.87955,5,-0.84229391,0.51801802,1.3320301,0.92035714
16,aVF,510,630,422.54137,423.33333,426.66667,0.12356985,-0.06764893,5.1967684,16.666667,11.116198,10.222901,0.0071174377,282,0.97510643,5,0.71846757000000006,182.4229,22.410936,9.3434687,2.4,214.89577,5,-0.55263158,0.46212121,1.2701612,0.84909213
16,aVF,520,640,422.95508,423.33333,413.33333,0.13200351,-0.067308685,4.714575,16.666667,11.489278,10.261508,0.0071174377,282,0.97984629,5,2.5224825,210.37259,13.754695,8.2894838,1.66,234.93925,5,-0.4390681,0.6981982,1.2943283,0.83778403
16,aVF,530,650,423.34515,423.33333,413.33333,0.12158942,-0.31511467,3.4886485,16.666667,11.026759,7.9837716,0.0035587189,282,0.98009107,5,9.1507984,213.24274,16.761937,6.3174549,2.65,245.47293,5,-0.5,0.56818182,1.218971,0.83918466
16,aVF,540,660,425.06524,426.66667,433.33333,0.11833898,-0.62993136,3.9408696,16.666667,10.878372,8.0573342,0.0035714286,281,0.98031457,5,8.1607788,200.9817,21.114558,6.7324258,3.14,236.98947,5,-0.48245614,0.54783951,1.2532308,0.8593773
16,aVF,550,670,426.30952,430,433.33333,0.10859362,-0.59571833,2.6276788,13.333333,10.420826,5.7284912,0,280,0.97998464,5,9.6932161,208.70585,15.677682,5.733432,2.73,239.81018,5,-0.42982456,0.44025157,1.2304784,0.86233141
16,aVF,560,680,426.64286,430,433.33333,0.10951755,-0.68054474,2.6498766,13.333333,10.465063,5.5805888,0,280,0.97998464,5,23.135602,209.08369,11.918434,5.7256291,2.08,249.86336,5,-0.43859649,0.4245283,1.2246396,0.85917565
16,aVF,570,690,426.86977,430,433.33333,0.11286827,-0.68666865,2.5921921,13.333333,10.623948,5.6404387,0,279,0.979676,5,39.005955,211.83889,9.3963834,5.0791675,1.85,265.32039,5,-0.42572464,0.50314465,1.2117684,0.86317846
16,aVF,580,700,427.57467,430,436.66667,0.12155466,-0.70061252,2.5304977,16.666667,11.025183,5.7073585,0,279,0.97932479,5,58.099723,215.66874,14.77317,5.8417691,2.53,294.3834,5,-0.36111111,0.5632716,1.2582376,0.89215006
16,aVF,590,710,429,433.33333,433.33333,0.10301872,-0.98266939,3.3328377,10,10.149814,5.6831232,0,280,0.99177386,5,38.361745,170.67868000000001,27.152167,5.1862867,5.24,241.37888,5,-0.46296296,0.60810811,1.3263126,0.95127587
16,aVF,600,720,431.04317,433.33333,433.33333,0.055747027,-0.80206228,3.8771685,10,7.4663932,5.6612489,0,278,0.99117786,5,8.879917,81.858345,17.201022,4.3931932,3.92,112.33248,5,-0.57765152,0.54572271000000006,1.3014062,1.0105332
16,aVF,610,730,431.67866,433.33333,433.33333,0.038728295,-0.2090641,3.1584111,10,6.2232062,5.5971169,0,278,0.99117786,5,0.45672778000000003,45.652587,18.838885,3.501586,5.38,68.449785,5,-0.6372549,0.45795796,1.2933344,1.041343
16,aVF,620,740,431.27098,433.33333,433.33333,0.046834446,-0.42752624,3.1526466,10,6.8435697,5.4629261,0,278,0.99062443,5,11.98797,62.610326,16.953744,3.0262392,5.6,94.578279,5,-0.6547619,0.35168196,1.2850787,1.0140662
16,aVF,630,750,429.66667,433.33333,433.33333,0.056041418,-0.54254705,2.3999536,13.333333,7.4860816,5.4286583,0,280,0.99040093,5,21.217827,87.380724,10.383413,2.8934028,3.59,121.87537,5,-0.66872428,0.38288288,1.2617634,1.0221346
16,aVF,640,760,428.42857,430,433.33333,0.060205951,-0.29509072,1.9687466,13.333333,7.7592494,5.2647926,0,280,0.9904435,5,27.492052,100.39467,6.3411567,1.9422796,3.26,136.17016,5,-0.72916667,0.41291291,1.1848992,1.0247384
16,aVF,650,770,427.66667,430,420,0.061919554,-0.076117513,1.8199625,13.333333,7.8688979,5.0839233,0,280,0.99108131,5,32.149566,103.19009,6.4618643,1.8807453,3.44,143.68226,5,-0.77922078,0.45454545,1.121885,1.0033566
16,aVF,660,780,426.48873,423.33333,420,0.062865051,0.19905338,1.8059898,13.333333,7.9287484,4.9681525,0,281,0.99114517,5,34.166032,104.20468,7.0902384,1.9492277,3.64,147.41018,5,-0.69264069,0.4204893,0.98467582,0.95680132
16,aVF,670,790,425.13002,423.33333,420,0.063664331,0.44924306,2.0319767,13.333333,7.9789931,5.0618945,0,282,0.9914751,5,34.66036,103.08478,8.7234512,2.1211783,4.11,148.58976,5,-0.65789474,0.35932722,0.98867122,0.94316131
16,aVF,680,800,423.88693,420,420,0.056233032,0.7396597,2.6186654,10,7.4988687,5.037292,0,283,0.99151767,5,25.45601,92.567922,6.4793513,2.4090358,2.69,126.91232,5,-0.58441558,0.25700935,0.94533681,0.92566444
16,aVF,690,810,422.98122,420,420,0.047303926,0.99780682,3.4960685,6.6666667,6.8777849,4.9058669,0,284,0.99156024,5,14.336906,73.935347,10.762061,1.9168056,5.61,100.95112,5,-0.57017544,0.36507937,0.97684347,0.93771595
16,aVF,700,820,421.91315,420,420,0.029346179,0.71114967,3.0709878,3.3333333,5.4172114,4.77199,0,284,0.99098629,5,2.8293056,43.119119,6.2773209,2.4932612,2.52,54.719006,5,-0.46875,0.29647436,0.98186715,0.97023194
16,aVF,710,830,422.0892,420,420,0.033075643,0.87258356,3.4808786,3.3333333,5.7511427,4.7265217,0,284,0.99098629,5,1.3621937,47.043569,10.740826,3.8171281,2.81,62.963717,5,-0.43248945,0.3894081,0.97733138,0.94859926
16,aVF,720,840,422.0892,420,420,0.032525976,0.83283014,3.4252273,3.3333333,5.703155,4.6764159,0,284,0.99065712,5,9.3077953,47.157211,6.2738829,3.3499661,1.87,66.088855,5,-0.40084388,0.40519878,0.97612814,0.94852052
16,aVF,730,850,422.79343,420,420,0.037791492,0.59079938,2.6289752,6.6666667,6.1474785,4.7057091,0,284,0.99001931,5,16.608369,53.313717,8.8835197,2.9609565,3,81.766562,5,-0.37037037,0.39719626,0.94865194,0.94838708
16,aVF,740,860,423.72203,423.33333,420,0.038737271,0.35068542,2.2822395,10,6.2239273,4.7265659,0,283,0.99116873,5,17.912857,55.461223,7.8145156,3.4730221,2.25,84.661617,5,-0.39634146,0.39308176,0.90313287,0.9247921
16,aVF,750,870,425.16548,423.33333,420,0.042380584,0.23681614,2.1760668,10,6.5100372,4.7558002,0,282,0.99170088,5,20.550327,58.473404,11.532258,3.7318516,3.09,94.28784,5,-0.46078431,0.46031746,0.90195592,0.90439802
16,aVF,760,880,426.96323,426.66667,420,0.058364119,0.34184111,2.4564059,13.333333,7.6396413,4.8468612,0,281,0.99073238,5,31.774092,86.652644,12.920791,4.0195626,3.21,135.36709,5,-0.41666667,0.50793651,0.98788834,0.88857001
16,aVF,770,890,428.82143,430,430,0.080047647,0.36086945,2.443815,13.333333,8.9469351,4.9449378,0,280,0.99038117,5,49.259831,125.53286,13.533931,4.6386397,2.92,192.96526,5,-0.38235294,0.55288462,1.125205,0.88931907
16,aVF,780,900,431.21103,430,430,0.099169906,0.29012601,2.3269394,16.666667,9.9584088,5.0349759,0,278,0.99062595,5,63.715591,155.41106,18.415042,5.0244127,3.67,242.56611,5,-0.37698413,0.58823529,1.1373359,0.86974787
16,aVF,790,910,434.06739,433.33333,430,0.10867821,0.29434107,2.1681274,16.666667,10.424884,4.9959726,0,277,0.99091331,5,71.054768,169.68965,18.982401,6.8096017,2.79,266.53642,5,-0.39156627,0.56105611,1.1081902,0.8405382
16,aVF,800,920,436.86061,433.33333,430,0.11569623,0.23874031,1.9939673,16.666667,10.756218,5.1773103,0,275,0.99087074,5,76.423128,188.28982,13.734551,5.1387724,2.67,283.58628,5,-0.30120482,0.59405941,1.1484447,0.85178157
16,aVF,810,930,439.57265,440,430,0.11750461,0.11672907,1.8339236,20,10.839954,5.1250697,0,273,0.99113681,5,78.309474,184.15745,19.35919,5.6726131,3.41,287.49873,5,-0.28100775,0.52951389,1.1252619,0.85367357
16,aVF,820,940,441.75245,443.33333,453.33333,0.10183763,0.0042606992,1.6568516,16.666667,10.091463,5.2607297,0,272,0.9920194,5,63.390491,177.6645,2.179645,1.4233328,1.53,244.65797,5,-0.24509804,0.55263158,1.1045384,0.89270919
16,aVF,830,950,443.12423,446.66667,453.33333,0.1006557,-0.27607058,1.7517779,20,10.032732,5.4091829,0,271,0.99171076,5,61.342741,169.7527,7.1519006,2.0041198,3.57,240.25146,5,-0.29069767,0.54385965,1.1054711,0.9028165
16,aVF,840,960,444.79012,446.66667,453.33333,0.08634571,-0.55174966,2.1617118,16.666667,9.2922392,5.4306487,0,270,0.99168871,5,44.609166,146.96238,5.3918673,2.2261405,2.42,199.18955,5,-0.17241379,0.45918367,1.1433168,0.9169466
16,aVF,850,970,446.70398,450,453.33333,0.07070189,-0.81353518,2.9251774,10,8.4084416,5.6790274,0,268,0.99228395,5,29.475045,112.52076,9.4979505,2.780783,3.42,154.27454,5,-0.20833333,0.42087542,1.1579877,0.90318336
16,aVF,860,980,448.43284,450,453.33333,0.042478618,-0.79332894,3.498302,6.6666667,6.5175623,5.6385806,0,268,0.99166667,5,10.928046,58.200362,8.0502732,3.3452665,2.41,80.523947,5,-0.28409091,0.43771044,1.1155408,0.9219939
